ID_participante;Gender;Age;Income;Goal;Career;Decision;Attractiveness;Sincerity;Intelligence;Fun;Ambition;Shared Interests;Like;Probability of interest;Met Before
336;Female;22;61152;1;Social Work Administration;Not Match;5;6;6;7;6;NA;6;4;2
337;Female;22;61152;1;Social Work Administration;Match;8;7;8;8;8;6;8;5;2
338;Female;22;61152;1;Social Work Administration;Not Match;7;5;6;8;6;4;5;6;2
339;Female;22;61152;1;Social Work Administration;Match;7;7;7;7;7;NA;7;5;2
340;Female;22;61152;1;Social Work Administration;Match;6;7;7;4;6;6;6;5;2
341;Female;22;61152;1;Social Work Administration;Match;6;8;8;5;7;5;8;7;2
342;Female;22;61152;1;Social Work Administration;Match;9;8;8;5;7;NA;8;5;2
343;Female;22;61152;1;Social Work Administration;Not Match;6;7;6;4;6;5;6;4;NA
344;Female;22;61152;1;Social Work Administration;Match;6;8;7;6;5;3;6;6;2
345;Female;23;NA;1;Lawyer;Not Match;3;6;6;5;6;5;6;5;2
346;Female;23;NA;1;Lawyer;Not Match;8;9;8;5;9;5;8;5;2
347;Female;23;NA;1;Lawyer;Not Match;6;7;8;7;8;7;8;6;2
348;Female;23;NA;1;Lawyer;Not Match;4;6;6;5;7;6;6;5;2
349;Female;23;NA;1;Lawyer;Not Match;6;9;7;5;6;3;7;4;2
350;Female;23;NA;1;Lawyer;Not Match;4;5;5;2;6;5;4;3;2
351;Female;23;NA;1;Lawyer;Not Match;8;7;7;7;5;5;7;6;2
352;Female;23;NA;1;Lawyer;Not Match;5;5;5;7;7;6;8;6;2
353;Female;23;NA;1;Lawyer;Not Match;7;7;5;7;5;7;8;7;2
354;Female;23;NA;1;Lawyer;Match;8;7;7;7;7;7;9;7;1
355;Female;23;NA;1;Lawyer;Match;7;7;8;8;7;7;8;4;2
356;Female;23;NA;1;Lawyer;Not Match;5;5;5;2;4;3;4;4;2
357;Female;23;NA;1;Lawyer;Not Match;3;7;8;6;7;5;7;7;2
358;Female;23;NA;1;Lawyer;Match;7;7;8;7;9;7;9;6;2
359;Female;23;NA;1;Lawyer;Not Match;3;5;8;4;7;6;6;5;2
360;Female;23;NA;1;Lawyer;Match;7;7;8;8;7;8;8;5;2
361;Female;24;36485;1;law;Not Match;4;6;6;6;6;4;5;4;2
362;Female;24;36485;1;law;Not Match;3;6;6;3;6;2;NA;NA;2
363;Female;24;36485;1;law;Not Match;4;5;6;5;6;4;5;3;NA
364;Female;24;36485;1;law;Not Match;4;5;6;5;5;5;5;4;2
365;Female;24;36485;1;law;Not Match;4;6;7;5;8;5;5;4;2
366;Female;24;36485;1;law;Not Match;4;5;7;3;6;4;5;4;2
367;Female;24;36485;1;law;Not Match;9;6;7;7;6;5;7;4;2
368;Female;24;36485;1;law;Not Match;2;3;4;2;6;2;4;3;2
369;Female;24;36485;1;law;Match;8;9;8;8;8;8;8;8;2
370;Female;24;36485;1;law;Match;7;8;8;6;7;5;7;8;2
371;Female;24;36485;1;law;Match;9;7;8;9;8;8;9;9;1
372;Female;24;36485;1;law;Not Match;4;6;5;5;5;5;5;4;2
373;Female;24;36485;1;law;Not Match;3;8;8;5;5;5;6;4;1
374;Female;24;36485;1;law;Not Match;7;7;7;6;6;6;6.5;6;2
375;Female;24;36485;1;law;Not Match;4;5;6;4;5;5;5;5;2
376;Female;24;36485;1;law;Match;9;8;7;10;9;8;8.5;9;1
377;Female;27;NA;1;Professor;Not Match;4;8;7;9;NA;6;5;5;2
378;Female;27;NA;1;Professor;Not Match;7;8;9;NA;9;7;7;5;2
379;Female;27;NA;1;Professor;Not Match;5;6;6;7;8;NA;6;5;2
380;Female;27;NA;1;Professor;Not Match;5;7;7;6;9;5;5;3;2
381;Female;27;NA;1;Professor;Not Match;5;7;9;5;4;6;6;3;2
382;Female;27;NA;1;Professor;Not Match;8;8;9;5;9;6;8;5;2
383;Female;27;NA;1;Professor;Not Match;8;9;8;NA;8;7;8;5;2
384;Female;27;NA;1;Professor;Not Match;7;9;8;7;8;8;6;5;2
385;Female;27;NA;1;Professor;Not Match;7;8;7;9;6;4;7;2;2
386;Female;27;NA;1;Professor;Not Match;6;8;9;9;6;6;7;5;2
387;Female;27;NA;1;Professor;Not Match;7;8;8;9;8;4;6;3;2
388;Female;27;NA;1;Professor;Not Match;5;6;7;6;7;5;5;3;2
389;Female;27;NA;1;Professor;Not Match;4;7;6;6;9;4;5;3;2
390;Female;27;NA;1;Professor;Not Match;7;6;9;8;9;9;7;5;2
391;Female;27;NA;1;Professor;Not Match;7;6;9;8;9;9;7;5;2
392;Female;27;NA;1;Professor;Not Match;8;8;7;9;7;5;7;3;2
393;Female;30;41507;6;Clidren's TV;Match;6;8;7;10;7;4;8;5;2
394;Female;30;41507;6;Clidren's TV;Not Match;2;6;7;4;6;2;5;2;2
395;Female;30;41507;6;Clidren's TV;Not Match;6;8;6;6;6;5;5;3;2
396;Female;30;41507;6;Clidren's TV;Match;5;7;7;5;7;5;6;3;2
397;Female;30;41507;6;Clidren's TV;Not Match;5;6;6;2;5;7;4;2;2
398;Female;30;41507;6;Clidren's TV;Not Match;6;6;7;3;7;3;5;2;2
399;Female;30;41507;6;Clidren's TV;Not Match;8;7;9;5;6;4;6;2;2
400;Female;30;41507;6;Clidren's TV;Not Match;4;5;6;7;7;4;6;2;2
401;Female;30;41507;6;Clidren's TV;Match;8;7;6;6;7;8;7;3;2
402;Female;30;41507;6;Clidren's TV;Not Match;6;7;8;5;7;5;7;2;2
403;Female;30;41507;6;Clidren's TV;Match;7;9;7;7;10;5;7;3;2
404;Female;30;41507;6;Clidren's TV;Not Match;7;5;9;1;9;2;3;1;2
405;Female;30;41507;6;Clidren's TV;Match;9;9;8;9;7;9;8;4;2
406;Female;30;41507;6;Clidren's TV;Not Match;8;7;5;6;7;4;6;3;2
407;Female;30;41507;6;Clidren's TV;Not Match;5;6;5;5;6;8;5;2;2
408;Female;30;41507;6;Clidren's TV;Not Match;7;7;6;6;6;4;5;2;2
409;Female;21;NA;1;Banking;Not Match;4;4;5;4;4;NA;5;6;2
410;Female;21;NA;1;Banking;Not Match;3;4;7;4;4;NA;5;7;2
411;Female;21;NA;1;Banking;Not Match;5;4;5;6;7;6;5;5;2
412;Female;21;NA;1;Banking;Not Match;4;4;6;4;6;NA;5;4;2
413;Female;21;NA;1;Banking;Not Match;4;6;5;4;5;3;5;4;2
414;Female;21;NA;1;Banking;Not Match;4;5;6;5;6;5;5;3;2
415;Female;21;NA;1;Banking;Match;9;8;9;7;8;NA;8;8;2
416;Female;21;NA;1;Banking;Not Match;3;3;5;3;5;3;5;4;2
417;Female;21;NA;1;Banking;Not Match;5;4;3;3;2;2;4;4;2
418;Female;21;NA;1;Banking;Match;7;8;8;7;8;6;7;7;2
419;Female;21;NA;1;Banking;Not Match;4;4;6;6;7;4;5;5;2
420;Female;21;NA;1;Banking;Not Match;3;3;4;2;2;2;3;3;2
421;Female;21;NA;1;Banking;Not Match;4;4;5;4;5;3;4;3;2
422;Female;21;NA;1;Banking;Not Match;5;4;6;3;7;3;5;4;2
423;Female;21;NA;1;Banking;Not Match;4;6;6;5;7;3;5;4;NA
424;Female;21;NA;1;Banking;Not Match;4;4;5;6;6;5;5;3;NA
425;Female;25;17134;1;Capital Markets;Match;6;8;9;7;7;8;7;7;2
426;Female;25;17134;1;Capital Markets;Not Match;5;9;8;6;7;6;6;7;2
427;Female;25;17134;1;Capital Markets;Not Match;6;8;9;8;7;9;8;6;2
428;Female;25;17134;1;Capital Markets;Not Match;6;8;8;8;7;7;8;8;2
429;Female;25;17134;1;Capital Markets;Not Match;5;8;7;7;7;5;6;6;2
430;Female;25;17134;1;Capital Markets;Match;7;8;9;7;8;9;8;8;2
431;Female;25;17134;1;Capital Markets;Match;8;8;9;9;8;10;8;8;2
432;Female;25;17134;1;Capital Markets;Not Match;5;6;8;8;7;8;6;8;2
433;Female;25;17134;1;Capital Markets;Match;8;8;7;8;7;6;7;7;2
434;Female;25;17134;1;Capital Markets;Match;7;9;9;9;9;10;8;8;2
435;Female;25;17134;1;Capital Markets;Match;6;8;8;10;8;9;8;10;2
436;Female;25;17134;1;Capital Markets;Match;8;8;6;6;7;6;7;5;2
437;Female;25;17134;1;Capital Markets;Not Match;6;7;10;7;7;9;7;8;2
438;Female;25;17134;1;Capital Markets;Match;8;8;8;8;8;6;8;7;2
439;Female;25;17134;1;Capital Markets;Not Match;6;8;8;6;7;9;7;8;2
440;Female;25;17134;1;Capital Markets;Not Match;6;8;8;8;8;6;8;8;2
441;Female;26;NA;2;Biostatistics;Not Match;2;5;2;3;1;3;2;5;2
442;Female;26;NA;2;Biostatistics;Not Match;1;2;2;1;8;2;2;5;2
443;Female;26;NA;2;Biostatistics;Not Match;2;2;4;1;5;1;2;3;2
444;Female;26;NA;2;Biostatistics;Not Match;1;1;1;1;1;1;1;6;2
445;Female;26;NA;2;Biostatistics;Not Match;1;1;1;1;1;1;1;5;NA
446;Female;26;NA;2;Biostatistics;Not Match;2;2;5;2;8;4;3;5;2
447;Female;26;NA;2;Biostatistics;Not Match;2;5;4;3;4;2;3;5;2
448;Female;26;NA;2;Biostatistics;Not Match;1;3;5;1;2;1;1;6;1
449;Female;26;NA;2;Biostatistics;Not Match;3;1;2;2;2;3;2;5;2
450;Female;26;NA;2;Biostatistics;Match;4;5;8;8;10;8;8;5;1
451;Female;26;NA;2;Biostatistics;Not Match;5;4;8;5;8;3;5;3;2
452;Female;26;NA;2;Biostatistics;Match;5;2;6;2;5;4;5;6;2
453;Female;26;NA;2;Biostatistics;Not Match;1;5;5;2;5;2;3;6;2
454;Female;26;NA;2;Biostatistics;Match;9;8;8;5;6;7;7;6;2
455;Female;26;NA;2;Biostatistics;Not Match;3;4;6;4;5;2;4;5;2
456;Female;26;NA;2;Biostatistics;Not Match;5;6;8;6;8;4;5;5;2
457;Female;27;30038;2;Organizational Change Consultant;Not Match;2;4;5;4;4;3;3;6;2
458;Female;27;30038;2;Organizational Change Consultant;Not Match;2;5;6;3;4;3;3;5;2
459;Female;27;30038;2;Organizational Change Consultant;Match;4;4;6;7;5;4;4;5;2
460;Female;27;30038;2;Organizational Change Consultant;Not Match;4;7;8;2;6;2;3;2;2
461;Female;27;30038;2;Organizational Change Consultant;Match;7;6;8;6;9;6;7;7;2
462;Female;27;30038;2;Organizational Change Consultant;Not Match;6;4;7;4;5;2;4;3;2
463;Female;27;30038;2;Organizational Change Consultant;Match;8;5;9;7;6;5;6;6;2
464;Female;27;30038;2;Organizational Change Consultant;Not Match;3;5;7;6;6;6;5;5;2
465;Female;27;30038;2;Organizational Change Consultant;Match;8;5;6;9;4;6;7;6;2
466;Female;27;30038;2;Organizational Change Consultant;Not Match;6;5;5;4;4;4;3;3;2
467;Female;27;30038;2;Organizational Change Consultant;Match;6;3;6;8;4;4;5;4;2
468;Female;27;30038;2;Organizational Change Consultant;Match;7;4;7;7;6;8;6;2;1
469;Female;27;30038;2;Organizational Change Consultant;Match;2;6;6;6;4;5;5;5;2
470;Female;27;30038;2;Organizational Change Consultant;Match;7;7;7;4;7;4;6;4;2
471;Female;27;30038;2;Organizational Change Consultant;Not Match;4;3;4;2;3;3;3;3;2
472;Female;27;30038;2;Organizational Change Consultant;Match;5;7;6;7;4;5;4;4;2
473;Female;23;33772;1;law;Not Match;2;8;10;3;10;3;5;1;2
474;Female;23;33772;1;law;Not Match;1;1;10;1;10;1;1;1;2
475;Female;23;33772;1;law;Not Match;8;8;10;7;7;7;8;1;2
476;Female;23;33772;1;law;Not Match;3;7;10;4;8;2;5;1;2
477;Female;23;33772;1;law;Not Match;5;10;7;4;5;7;5;1;2
478;Female;23;33772;1;law;Not Match;6;6;8;3;8;3;4;1;2
479;Female;23;33772;1;law;Not Match;10;6;6;9;5;3;6;2;2
480;Female;23;33772;1;law;Not Match;7;9;7;7;4;3;8;2;2
481;Female;23;33772;1;law;Match;8;6;5;8;5;3;8;4;2
482;Female;23;33772;1;law;Match;9;9;9;8;5;3;7;2;2
483;Female;23;33772;1;law;Match;8;8;8;9;9;7;7;6;1
484;Female;23;33772;1;law;Not Match;8;7;9;8;8;3;7;1;1
485;Female;23;33772;1;law;Not Match;2;9;9;3;8;3;6;2;2
486;Female;23;33772;1;law;Not Match;3;9;9;3;9;5;2;1;2
487;Female;23;33772;1;law;Not Match;3;9;9;5;9;5;5;1;2
488;Female;23;33772;1;law;Match;8;8;8;8;9;8;9;6;1
489;Female;24;24997;5;lawyer;Match;6;7;9;9;9;8;7;6;2
490;Female;24;24997;5;lawyer;Not Match;3;10;9;6;8;NA;5;5;2
491;Female;24;24997;5;lawyer;Match;5;5;9;7;9;NA;6.5;6;2
492;Female;24;24997;5;lawyer;Match;7;9;8;7;6;5;8;7;2
493;Female;24;24997;5;lawyer;Not Match;4;7;7;4;5;1;2;1;2
494;Female;24;24997;5;lawyer;Not Match;4;5;7;1;5;1;5;1;2
495;Female;24;24997;5;lawyer;Not Match;8;6;9;9;6;NA;5;2;2
496;Female;24;24997;5;lawyer;Match;5;5;8;8;5;7;7;5;2
497;Female;24;24997;5;lawyer;Match;8;5;6;7;5;5;7;3;2
498;Female;24;24997;5;lawyer;Not Match;5;7;7;7;9;NA;6;3;2
499;Female;24;24997;5;lawyer;Match;5;6;8;10;8;NA;7;5;2
500;Female;24;24997;5;lawyer;Not Match;3;1;8;1;9;NA;1;1;1
501;Female;24;24997;5;lawyer;Match;3;9;9;6;9;NA;6;2;2
502;Female;24;24997;5;lawyer;Match;8;7;9;5;5;NA;7;5;2
503;Female;24;24997;5;lawyer;Not Match;4;8;8;5;6;NA;5;3;NA
504;Female;24;24997;5;lawyer;Not Match;6;7;8;10;7;NA;7;3;2
505;Male;25;42096;2;tech professional;Not Match;3;10;10;6;4;7;4;1;2
506;Male;25;42096;2;tech professional;Not Match;4;10;8;8;6;4;3;1;2
507;Male;25;42096;2;tech professional;Not Match;5;4;3;7;4;3;1;1;2
508;Male;25;42096;2;tech professional;Not Match;5;10;9;9;8;5;2;3;2
509;Male;25;42096;2;tech professional;Not Match;8;10;9;9;8;4;3;1;2
510;Male;25;42096;2;tech professional;Not Match;8;9;9;8;7;4;3;1;2
511;Male;25;42096;2;tech professional;Not Match;9;8;6;8;7;5;5;2;2
512;Male;25;42096;2;tech professional;Not Match;8;8;7;8;7;3;6;2;2
513;Male;25;42096;2;tech professional;Not Match;5;6;3;4;3;3;1;NA;2
514;Male;25;42096;2;tech professional;Not Match;6;6;8;7;8;4;2;1;2
515;Male;25;42096;2;tech professional;Not Match;7;5;4;4;8;3;2;1;2
516;Male;25;42096;2;tech professional;Not Match;8;10;10;7;8;4;5;1;2
517;Male;25;42096;2;tech professional;Not Match;6;10;10;8;5;3;6;1;2
518;Male;25;42096;2;tech professional;Not Match;8;7;6;8;6;4;5;2;2
519;Male;25;42096;2;tech professional;Not Match;5;6;6;5;7;3;3;1;2
520;Male;25;42096;2;tech professional;Not Match;5;8;9;7;8;4;3;2;2
521;Male;25;42096;2;tech professional;Not Match;4;6;8;7;6;3;1;1;2
522;Male;25;42096;2;tech professional;Not Match;8;9;10;9;10;7;3;1;2
523;Male;25;42096;2;tech professional;Not Match;3;10;9;10;4;4;3;1;2
524;Male;30;NA;2;law;Not Match;5;5;5;5;5;NA;5;NA;2
525;Male;30;NA;2;law;Not Match;5;5;5;5;5;NA;5;NA;2
526;Male;30;NA;2;law;Not Match;8;8;8;8;8;NA;5;NA;2
527;Male;30;NA;2;law;Not Match;5;5;5;5;5;NA;5;NA;2
528;Male;30;NA;2;law;Match;5;5;5;5;5;NA;5;NA;2
529;Male;30;NA;2;law;Match;5;5;5;5;5;NA;5;NA;2
530;Male;30;NA;2;law;Match;8;8;8;8;8;NA;8;NA;2
531;Male;30;NA;2;law;Match;8;8;8;8;8;8;5;NA;2
532;Male;30;NA;2;law;Not Match;8;8;8;8;8;NA;8;NA;2
533;Male;30;NA;2;law;Not Match;10;10;10;10;10;NA;7;NA;2
534;Male;30;NA;2;law;Not Match;8;8;8;8;8;NA;8;NA;2
535;Male;30;NA;2;law;Not Match;10;10;10;10;10;NA;8;NA;2
536;Male;30;NA;2;law;Match;10;10;10;10;10;NA;8;NA;2
537;Male;30;NA;2;law;Match;10;10;10;10;10;NA;8;NA;2
538;Male;30;NA;2;law;Not Match;10;5;10;5;5;NA;NA;NA;2
539;Male;30;NA;2;law;Not Match;5;5;5;5;5;NA;NA;NA;2
540;Male;30;NA;2;law;Not Match;5;5;5;5;5;NA;NA;NA;2
541;Male;30;NA;2;law;Not Match;5;5;5;5;5;NA;NA;NA;2
542;Male;30;NA;2;law;Not Match;5;5;5;10;5;NA;NA;1;2
543;Male;23;28891;2;Engineer;Not Match;3;10;9;5;9;2;6;7;2
544;Male;23;28891;2;Engineer;Not Match;3;6;8;5;5;1;2;1;2
545;Male;23;28891;2;Engineer;Not Match;6;10;9;8;9;NA;8;8;2
546;Male;23;28891;2;Engineer;Not Match;7;6;7;9;8;2;3;1;2
547;Male;23;28891;2;Engineer;Match;8;9;7;7;5;NA;8;6;2
548;Male;23;28891;2;Engineer;Match;7;8;8;9;8;NA;7;4;2
549;Male;23;28891;2;Engineer;Match;8;9;8;9;8;NA;9;6;2
550;Male;23;28891;2;Engineer;Match;7;10;9;8;9;NA;8;6;2
551;Male;23;28891;2;Engineer;Not Match;3;8;7;5;8;NA;4;1;2
552;Male;23;28891;2;Engineer;Not Match;4;7;7;6;6;NA;6;2;2
553;Male;23;28891;2;Engineer;Not Match;8;7;8;2;9;NA;4;3;2
554;Male;23;28891;2;Engineer;Not Match;5;9;10;8;10;4;5;4;2
555;Male;23;28891;2;Engineer;Not Match;6;10;10;8;10;6;6;2;2
556;Male;23;28891;2;Engineer;Not Match;6;9;7;6;6;3;5;6;2
557;Male;23;28891;2;Engineer;Not Match;3;8;7;7;10;4;4;1;2
558;Male;23;28891;2;Engineer;Not Match;4;7;7;5;6;NA;4;3;2
559;Male;23;28891;2;Engineer;Not Match;4;8;9;6;4;NA;4;2;2
560;Male;23;28891;2;Engineer;Not Match;6;10;9;8;10;NA;8;5;2
561;Male;23;28891;2;Engineer;Not Match;4;9;8;6;6;5;6;2;2
562;Male;24;NA;6;Academic;Not Match;4;5;6;4;6;2;5;2;2
563;Male;24;NA;6;Academic;Not Match;4;5;5;3;5;1;5;2;2
564;Male;24;NA;6;Academic;Match;4;6;5;4;3;2;6;4;1
565;Male;24;NA;6;Academic;Not Match;5;5;6;4;7;2;5;5;2
566;Male;24;NA;6;Academic;Match;8;5;6;6;5;1;6;1;2
567;Male;24;NA;6;Academic;Match;6;5;7;5;5;2;5;4;2
568;Male;24;NA;6;Academic;Match;7;6;5;7;3;5;6;2;2
569;Male;24;NA;6;Academic;Not Match;5;6;6;4;7;6;5;2;2
570;Male;24;NA;6;Academic;Not Match;4;4;5;4;6;5;5;2;2
571;Male;24;NA;6;Academic;Not Match;3;4;7;3;7;1;3;2;2
572;Male;24;NA;6;Academic;Match;6;6;6;6;5;3;6;2;2
573;Male;24;NA;6;Academic;Not Match;5;6;7;4;4;3;6;1;2
574;Male;24;NA;6;Academic;Not Match;4;4;7;3;6;4;4;3;2
575;Male;24;NA;6;Academic;Not Match;6;5;5;6;7;2;6;2;2
576;Male;24;NA;6;Academic;Match;7;4;7;3;7;5;5;1;2
577;Male;24;NA;6;Academic;Match;6;5;5;4;5;4;5;4;2
578;Male;24;NA;6;Academic;Not Match;4;6;7;3;6;4;4;1;2
579;Male;24;NA;6;Academic;Not Match;4;6;7;6;7;2;5;2;2
580;Male;24;NA;6;Academic;Not Match;3;7;7;7;5;3;6;4;2
581;Male;24;NA;1;academia;Match;6;7;8;6;7;7;8;8;2
582;Male;24;NA;1;academia;Match;6;7;6;6;8;5;6;5;2
583;Male;24;NA;1;academia;Match;8;8;8;10;7;8;8;8;1
584;Male;24;NA;1;academia;Match;5;7;8;7;8;8;8;6;2
585;Male;24;NA;1;academia;Match;7;6;6;7;5;4;7;6;2
586;Male;24;NA;1;academia;Match;8;7;7;8;7;7;9;7;2
587;Male;24;NA;1;academia;Match;9;7;7;7;6;5;7;6;2
588;Male;24;NA;1;academia;Match;5;5;5;5;6;5;5;5;2
589;Male;24;NA;1;academia;Match;7;6;7;6;7;5;7;5;2
590;Male;24;NA;1;academia;Match;7;7;7;7;6;7;8;7;2
591;Male;24;NA;1;academia;Match;9;7;7;6;7;7;9;7;2
592;Male;24;NA;1;academia;Match;7;6;6;7;7;8;9;8;2
593;Male;24;NA;1;academia;Match;6;7;7;6;6;8;6;6;2
594;Male;24;NA;1;academia;Match;8;7;8;7;6;6;8;8;2
595;Male;24;NA;1;academia;Match;8;7;8;NA;8;6;8;7;2
596;Male;24;NA;1;academia;Match;7;7;7;5;6;7;9;8;2
597;Male;24;NA;1;academia;Match;5;5;6;5;7;5;6;5;2
598;Male;24;NA;1;academia;Match;7;6;6;7;6;5;7;6;2
599;Male;24;NA;1;academia;Match;8;5;5;5;5;4;5;5;2
600;Male;28;NA;2;banker / academia;Match;7;8;8;7;9;6;7;7;2
601;Male;28;NA;2;banker / academia;Match;7;7;7;5;6;5;6;5;2
602;Male;28;NA;2;banker / academia;Match;7;8;7;6;6;6;7;7;2
603;Male;28;NA;2;banker / academia;Match;6;6;6;6;5;5;5;6;2
604;Male;28;NA;2;banker / academia;Match;7;6;6;7;6;6;7;7;2
605;Male;28;NA;2;banker / academia;Match;7;6;8;7;6;7;8;7;2
606;Male;28;NA;2;banker / academia;Match;8;8;7;8;6;7;8;7;2
607;Male;28;NA;2;banker / academia;Match;7;7;7;6;6;6;8;7;2
608;Male;28;NA;2;banker / academia;Match;8;8;6;7;6;6;7;7;2
609;Male;28;NA;2;banker / academia;Match;6;6;6;6;6;5;6;6;2
610;Male;28;NA;2;banker / academia;Match;9;8;8;7;8;6;8;7;2
611;Male;28;NA;2;banker / academia;Match;9;8;8;8;8;7;7;7;2
612;Male;28;NA;2;banker / academia;Not Match;6;5;7;5;7;5;6;7;2
613;Male;28;NA;2;banker / academia;Match;7;7;7;7;7;7;7;7;2
614;Male;28;NA;2;banker / academia;Match;8;6;7;6;7;7;7;7;2
615;Male;28;NA;2;banker / academia;Match;7;7;8;7;7;7;7;7;2
616;Male;28;NA;2;banker / academia;Match;6;7;6;6;5;6;7;7;2
617;Male;28;NA;2;banker / academia;Match;6;6;7;9;7;7;7;7;2
618;Male;28;NA;2;banker / academia;Not Match;5;7;5;5;6;5;5;7;2
619;Male;26;NA;2;banker;Not Match;6;7;10;8;9;8;8;6;2
620;Male;26;NA;2;banker;Not Match;5;8;5;5;6;5;5;5;2
621;Male;26;NA;2;banker;Not Match;6;8;9;8;8;9;8;6;2
622;Male;26;NA;2;banker;Not Match;7;8;8;8;7;9;8;5;2
623;Male;26;NA;2;banker;Match;10;8;7;8;7;8;9.5;6;1
624;Male;26;NA;2;banker;Match;10;9;9;10;7;8;9.5;7;2
625;Male;26;NA;2;banker;Match;9;8;8;8;7;9;9.5;7;2
626;Male;26;NA;2;banker;Match;7;7;7;7;7;9;8;7;2
627;Male;26;NA;2;banker;Not Match;6;7;6;8;7;7;7;6;NA
628;Male;26;NA;2;banker;Not Match;6;8;8;9;8;6;7;5;2
629;Male;26;NA;2;banker;Match;9;6;7;6;7;8;8;5;2
630;Male;26;NA;2;banker;Match;8;9;8;7;10;7;8;7;2
631;Male;26;NA;2;banker;Not Match;6;8;7;8;8;8;7;5;2
632;Male;26;NA;2;banker;Match;7;7;7;9;8;7;8;6;2
633;Male;26;NA;2;banker;Match;8;8;8;6;9;8;8;5;2
634;Male;26;NA;2;banker;Not Match;6;7;8;6;9;7;6;4;2
635;Male;26;NA;2;banker;Not Match;6;8;9;8;9;7;7;4;2
636;Male;26;NA;2;banker;Match;8;8;8;10;8;7;8;5;2
637;Male;26;NA;2;banker;Not Match;6;8;7;9;7;6;8;5;2
638;Male;30;NA;1;Academic;Match;9;5;6;5;5;7;5;6;2
639;Male;30;NA;1;Academic;Match;NA;5;6;5;6;3;4;6;2
640;Male;30;NA;1;Academic;Match;5;6;6;4;7;4;6;5;2
641;Male;30;NA;1;Academic;Match;6;6;6;5;6;4;6;6;2
642;Male;30;NA;1;Academic;Match;6;7;5;5;5;2;6;5;2
643;Male;30;NA;1;Academic;Match;5;6;6;6;6;6;6;6;2
644;Male;30;NA;1;Academic;Match;7;5;6;6;4;5;7;6;2
645;Male;30;NA;1;Academic;Match;5;6;7;5;7;5;7;6;2
646;Male;30;NA;1;Academic;Not Match;5;6;5;6;7;2;6;5;NA
647;Male;30;NA;1;Academic;Not Match;9;5;6;3;6;3;6;6;2
648;Male;30;NA;1;Academic;Match;7;6;6;5;7;5;6;2;2
649;Male;30;NA;1;Academic;Match;5;7;7;6;5;5;6;4;2
650;Male;30;NA;1;Academic;Match;5;6;7;6;6;3;6;6;2
651;Male;30;NA;1;Academic;Match;5;6;7;7;7;6;6;6;2
652;Male;30;NA;1;Academic;Match;7;5;6;5;6;4;6;3;2
653;Male;30;NA;1;Academic;Match;6;6;6;5;8;4;5;6;2
654;Male;30;NA;1;Academic;Not Match;NA;3;8;4;6;3;4;4;2
655;Male;30;NA;1;Academic;Match;6;7;7;6;6;6;6;5;2
656;Male;30;NA;1;Academic;Match;3;7;6;5;5;6;5;6;2
657;Male;22;NA;1;Music production;Not Match;3;8;5;5;8;3;4;2;2
658;Male;22;NA;1;Music production;Not Match;4;6;6;5;NA;3;5;1;2
659;Male;22;NA;1;Music production;Not Match;4;6;6;4;3;3;3;2;2
660;Male;22;NA;1;Music production;Not Match;6;8;8;5;NA;3;5;3;2
661;Male;22;NA;1;Music production;Match;9;8;7;8;NA;5;8;7;2
662;Male;22;NA;1;Music production;Match;9;8;7;9;NA;8;9;8;2
663;Male;22;NA;1;Music production;Match;8;8;5;6;NA;7;7;6;2
664;Male;22;NA;1;Music production;Not Match;7;8;5;6;3;3;5;2;2
665;Male;22;NA;1;Music production;Not Match;6;8;9;5;9;3;5;7;2
666;Male;22;NA;1;Music production;Not Match;5;6;5;4;NA;3;4;4;2
667;Male;22;NA;1;Music production;Match;7;7;7;8;NA;NA;8;5;2
668;Male;22;NA;1;Music production;Not Match;5;6;8;5;8;3;4;3;2
669;Male;22;NA;1;Music production;Not Match;5;8;8;5;NA;3;5;5;2
670;Male;22;NA;1;Music production;Match;7;7;7;5;5;3;7;3;2
671;Male;22;NA;1;Music production;Not Match;7;7;8;5;5;4;6;6;2
672;Male;22;NA;1;Music production;Not Match;6;8;7;7;9;4;6;7;2
673;Male;22;NA;1;Music production;Not Match;3;6;6;5;4;4;4;3;2
674;Male;22;NA;1;Music production;Not Match;7;7;7;8;NA;6;8;4;2
675;Male;22;NA;1;Music production;Not Match;3;5;5;6;5;3;4;3;2
676;Male;25;62635;1;Entrepreneur;Not Match;6;7;8;4;6;4;6;6;2
677;Male;25;62635;1;Entrepreneur;Not Match;7;8;7;7;7;NA;7;4;2
678;Male;25;62635;1;Entrepreneur;Not Match;7;8;8;6;7;3;6;5;2
679;Male;25;62635;1;Entrepreneur;Match;7;7;6;5;6;7;7;4;2
680;Male;25;62635;1;Entrepreneur;Match;9;8;7;8;6;5;8;4;2
681;Male;25;62635;1;Entrepreneur;Match;9;8;7;7;7;8;8;6;2
682;Male;25;62635;1;Entrepreneur;Match;8;8;7;7;7;0;7;5;2
683;Male;25;62635;1;Entrepreneur;Match;7;8;8;7;6;NA;7;5;2
684;Male;25;62635;1;Entrepreneur;Match;7;8;8;7;6;5;7;5;2
685;Male;25;62635;1;Entrepreneur;Match;7;7;7;7;7;NA;7;6;2
686;Male;25;62635;1;Entrepreneur;Match;9;7;8;8;9;NA;8;4;2
687;Male;25;62635;1;Entrepreneur;Match;7;7;8;7;7;6;6;3;2
