ID_participante;Gender;Age;Income;Goal;Career;Decision;Attractiveness;Sincerity;Intelligence;Fun;Ambition;Shared Interests;Like;Probability of interest;Met Before
365;0;24;36485;1;law;0;4;6;7;5;8;5;5;4;2
366;0;24;36485;1;law;0;4;5;7;3;6;4;5;4;2
367;0;24;36485;1;law;0;9;6;7;7;6;5;7;4;2
368;0;24;36485;1;law;0;2;3;4;2;6;2;4;3;2
369;0;24;36485;1;law;1;8;9;8;8;8;8;8;8;2
370;0;24;36485;1;law;1;7;8;8;6;7;5;7;8;2
371;0;24;36485;1;law;1;9;7;8;9;8;8;9;9;1
372;0;24;36485;1;law;0;4;6;5;5;5;5;5;4;2
373;0;24;36485;1;law;0;3;8;8;5;5;5;6;4;1
374;0;24;36485;1;law;0;7;7;7;6;6;6;6.5;6;2
375;0;24;36485;1;law;0;4;5;6;4;5;5;5;5;2
376;0;24;36485;1;law;1;9;8;7;10;9;8;8.5;9;1
377;0;27;NA;1;Professor;0;4;8;7;9;NA;6;5;5;2
378;0;27;NA;1;Professor;0;7;8;9;NA;9;7;7;5;2
379;0;27;NA;1;Professor;0;5;6;6;7;8;NA;6;5;2
380;0;27;NA;1;Professor;0;5;7;7;6;9;5;5;3;2
381;0;27;NA;1;Professor;0;5;7;9;5;4;6;6;3;2
382;0;27;NA;1;Professor;0;8;8;9;5;9;6;8;5;2
383;0;27;NA;1;Professor;0;8;9;8;NA;8;7;8;5;2
384;0;27;NA;1;Professor;0;7;9;8;7;8;8;6;5;2
385;0;27;NA;1;Professor;0;7;8;7;9;6;4;7;2;2
386;0;27;NA;1;Professor;0;6;8;9;9;6;6;7;5;2
387;0;27;NA;1;Professor;0;7;8;8;9;8;4;6;3;2
388;0;27;NA;1;Professor;0;5;6;7;6;7;5;5;3;2
389;0;27;NA;1;Professor;0;4;7;6;6;9;4;5;3;2
390;0;27;NA;1;Professor;0;7;6;9;8;9;9;7;5;2
391;0;27;NA;1;Professor;0;7;6;9;8;9;9;7;5;2
392;0;27;NA;1;Professor;0;8;8;7;9;7;5;7;3;2
393;0;30;41507;6;Clidren's TV;1;6;8;7;10;7;4;8;5;2
394;0;30;41507;6;Clidren's TV;0;2;6;7;4;6;2;5;2;2
395;0;30;41507;6;Clidren's TV;0;6;8;6;6;6;5;5;3;2
396;0;30;41507;6;Clidren's TV;1;5;7;7;5;7;5;6;3;2
397;0;30;41507;6;Clidren's TV;0;5;6;6;2;5;7;4;2;2
398;0;30;41507;6;Clidren's TV;0;6;6;7;3;7;3;5;2;2
399;0;30;41507;6;Clidren's TV;0;8;7;9;5;6;4;6;2;2
400;0;30;41507;6;Clidren's TV;0;4;5;6;7;7;4;6;2;2
401;0;30;41507;6;Clidren's TV;1;8;7;6;6;7;8;7;3;2
402;0;30;41507;6;Clidren's TV;0;6;7;8;5;7;5;7;2;2
403;0;30;41507;6;Clidren's TV;1;7;9;7;7;10;5;7;3;2
404;0;30;41507;6;Clidren's TV;0;7;5;9;1;9;2;3;1;2
405;0;30;41507;6;Clidren's TV;1;9;9;8;9;7;9;8;4;2
406;0;30;41507;6;Clidren's TV;0;8;7;5;6;7;4;6;3;2
407;0;30;41507;6;Clidren's TV;0;5;6;5;5;6;8;5;2;2
408;0;30;41507;6;Clidren's TV;0;7;7;6;6;6;4;5;2;2
409;0;21;NA;1;Banking;0;4;4;5;4;4;NA;5;6;2
410;0;21;NA;1;Banking;0;3;4;7;4;4;NA;5;7;2
411;0;21;NA;1;Banking;0;5;4;5;6;7;6;5;5;2
412;0;21;NA;1;Banking;0;4;4;6;4;6;NA;5;4;2
413;0;21;NA;1;Banking;0;4;6;5;4;5;3;5;4;2
414;0;21;NA;1;Banking;0;4;5;6;5;6;5;5;3;2
415;0;21;NA;1;Banking;1;9;8;9;7;8;NA;8;8;2
416;0;21;NA;1;Banking;0;3;3;5;3;5;3;5;4;2
417;0;21;NA;1;Banking;0;5;4;3;3;2;2;4;4;2
418;0;21;NA;1;Banking;1;7;8;8;7;8;6;7;7;2
419;0;21;NA;1;Banking;0;4;4;6;6;7;4;5;5;2
420;0;21;NA;1;Banking;0;3;3;4;2;2;2;3;3;2
421;0;21;NA;1;Banking;0;4;4;5;4;5;3;4;3;2
422;0;21;NA;1;Banking;0;5;4;6;3;7;3;5;4;2
423;0;21;NA;1;Banking;0;4;6;6;5;7;3;5;4;NA
424;0;21;NA;1;Banking;0;4;4;5;6;6;5;5;3;NA
425;0;25;17134;1;Capital Markets;1;6;8;9;7;7;8;7;7;2
426;0;25;17134;1;Capital Markets;0;5;9;8;6;7;6;6;7;2
427;0;25;17134;1;Capital Markets;0;6;8;9;8;7;9;8;6;2
428;0;25;17134;1;Capital Markets;0;6;8;8;8;7;7;8;8;2
429;0;25;17134;1;Capital Markets;0;5;8;7;7;7;5;6;6;2
430;0;25;17134;1;Capital Markets;1;7;8;9;7;8;9;8;8;2
431;0;25;17134;1;Capital Markets;1;8;8;9;9;8;10;8;8;2
432;0;25;17134;1;Capital Markets;0;5;6;8;8;7;8;6;8;2
433;0;25;17134;1;Capital Markets;1;8;8;7;8;7;6;7;7;2
434;0;25;17134;1;Capital Markets;1;7;9;9;9;9;10;8;8;2
435;0;25;17134;1;Capital Markets;1;6;8;8;10;8;9;8;10;2
436;0;25;17134;1;Capital Markets;1;8;8;6;6;7;6;7;5;2
437;0;25;17134;1;Capital Markets;0;6;7;10;7;7;9;7;8;2
438;0;25;17134;1;Capital Markets;1;8;8;8;8;8;6;8;7;2
439;0;25;17134;1;Capital Markets;0;6;8;8;6;7;9;7;8;2
440;0;25;17134;1;Capital Markets;0;6;8;8;8;8;6;8;8;2
441;0;26;NA;2;Biostatistics;0;2;5;2;3;1;3;2;5;2
442;0;26;NA;2;Biostatistics;0;1;2;2;1;8;2;2;5;2
443;0;26;NA;2;Biostatistics;0;2;2;4;1;5;1;2;3;2
444;0;26;NA;2;Biostatistics;0;1;1;1;1;1;1;1;6;2
445;0;26;NA;2;Biostatistics;0;1;1;1;1;1;1;1;5;NA
446;0;26;NA;2;Biostatistics;0;2;2;5;2;8;4;3;5;2
447;0;26;NA;2;Biostatistics;0;2;5;4;3;4;2;3;5;2
448;0;26;NA;2;Biostatistics;0;1;3;5;1;2;1;1;6;1
449;0;26;NA;2;Biostatistics;0;3;1;2;2;2;3;2;5;2
450;0;26;NA;2;Biostatistics;1;4;5;8;8;10;8;8;5;1
451;0;26;NA;2;Biostatistics;0;5;4;8;5;8;3;5;3;2
452;0;26;NA;2;Biostatistics;1;5;2;6;2;5;4;5;6;2
453;0;26;NA;2;Biostatistics;0;1;5;5;2;5;2;3;6;2
454;0;26;NA;2;Biostatistics;1;9;8;8;5;6;7;7;6;2
455;0;26;NA;2;Biostatistics;0;3;4;6;4;5;2;4;5;2
456;0;26;NA;2;Biostatistics;0;5;6;8;6;8;4;5;5;2
457;0;27;30038;2;Organizational Change Consultant;0;2;4;5;4;4;3;3;6;2
458;0;27;30038;2;Organizational Change Consultant;0;2;5;6;3;4;3;3;5;2
459;0;27;30038;2;Organizational Change Consultant;1;4;4;6;7;5;4;4;5;2
460;0;27;30038;2;Organizational Change Consultant;0;4;7;8;2;6;2;3;2;2
461;0;27;30038;2;Organizational Change Consultant;1;7;6;8;6;9;6;7;7;2
462;0;27;30038;2;Organizational Change Consultant;0;6;4;7;4;5;2;4;3;2
463;0;27;30038;2;Organizational Change Consultant;1;8;5;9;7;6;5;6;6;2
464;0;27;30038;2;Organizational Change Consultant;0;3;5;7;6;6;6;5;5;2
465;0;27;30038;2;Organizational Change Consultant;1;8;5;6;9;4;6;7;6;2
466;0;27;30038;2;Organizational Change Consultant;0;6;5;5;4;4;4;3;3;2
467;0;27;30038;2;Organizational Change Consultant;1;6;3;6;8;4;4;5;4;2
468;0;27;30038;2;Organizational Change Consultant;1;7;4;7;7;6;8;6;2;1
469;0;27;30038;2;Organizational Change Consultant;1;2;6;6;6;4;5;5;5;2
470;0;27;30038;2;Organizational Change Consultant;1;7;7;7;4;7;4;6;4;2
471;0;27;30038;2;Organizational Change Consultant;0;4;3;4;2;3;3;3;3;2
472;0;27;30038;2;Organizational Change Consultant;1;5;7;6;7;4;5;4;4;2
473;0;23;33772;1;law;0;2;8;10;3;10;3;5;1;2
474;0;23;33772;1;law;0;1;1;10;1;10;1;1;1;2
475;0;23;33772;1;law;0;8;8;10;7;7;7;8;1;2
476;0;23;33772;1;law;0;3;7;10;4;8;2;5;1;2
477;0;23;33772;1;law;0;5;10;7;4;5;7;5;1;2
478;0;23;33772;1;law;0;6;6;8;3;8;3;4;1;2
479;0;23;33772;1;law;0;10;6;6;9;5;3;6;2;2
480;0;23;33772;1;law;0;7;9;7;7;4;3;8;2;2
481;0;23;33772;1;law;1;8;6;5;8;5;3;8;4;2
482;0;23;33772;1;law;1;9;9;9;8;5;3;7;2;2
483;0;23;33772;1;law;1;8;8;8;9;9;7;7;6;1
484;0;23;33772;1;law;0;8;7;9;8;8;3;7;1;1
485;0;23;33772;1;law;0;2;9;9;3;8;3;6;2;2
486;0;23;33772;1;law;0;3;9;9;3;9;5;2;1;2
487;0;23;33772;1;law;0;3;9;9;5;9;5;5;1;2
488;0;23;33772;1;law;1;8;8;8;8;9;8;9;6;1
489;0;24;24997;5;lawyer;1;6;7;9;9;9;8;7;6;2
490;0;24;24997;5;lawyer;0;3;10;9;6;8;NA;5;5;2
491;0;24;24997;5;lawyer;1;5;5;9;7;9;NA;6.5;6;2
492;0;24;24997;5;lawyer;1;7;9;8;7;6;5;8;7;2
493;0;24;24997;5;lawyer;0;4;7;7;4;5;1;2;1;2
494;0;24;24997;5;lawyer;0;4;5;7;1;5;1;5;1;2
495;0;24;24997;5;lawyer;0;8;6;9;9;6;NA;5;2;2
496;0;24;24997;5;lawyer;1;5;5;8;8;5;7;7;5;2
497;0;24;24997;5;lawyer;1;8;5;6;7;5;5;7;3;2
498;0;24;24997;5;lawyer;0;5;7;7;7;9;NA;6;3;2
499;0;24;24997;5;lawyer;1;5;6;8;10;8;NA;7;5;2
500;0;24;24997;5;lawyer;0;3;1;8;1;9;NA;1;1;1
501;0;24;24997;5;lawyer;1;3;9;9;6;9;NA;6;2;2
502;0;24;24997;5;lawyer;1;8;7;9;5;5;NA;7;5;2
503;0;24;24997;5;lawyer;0;4;8;8;5;6;NA;5;3;NA
504;0;24;24997;5;lawyer;0;6;7;8;10;7;NA;7;3;2
505;1;25;42096;2;tech professional;0;3;10;10;6;4;7;4;1;2
506;1;25;42096;2;tech professional;0;4;10;8;8;6;4;3;1;2
507;1;25;42096;2;tech professional;0;5;4;3;7;4;3;1;1;2
508;1;25;42096;2;tech professional;0;5;10;9;9;8;5;2;3;2
509;1;25;42096;2;tech professional;0;8;10;9;9;8;4;3;1;2
510;1;25;42096;2;tech professional;0;8;9;9;8;7;4;3;1;2
511;1;25;42096;2;tech professional;0;9;8;6;8;7;5;5;2;2
512;1;25;42096;2;tech professional;0;8;8;7;8;7;3;6;2;2
513;1;25;42096;2;tech professional;0;5;6;3;4;3;3;1;NA;2
514;1;25;42096;2;tech professional;0;6;6;8;7;8;4;2;1;2
515;1;25;42096;2;tech professional;0;7;5;4;4;8;3;2;1;2
516;1;25;42096;2;tech professional;0;8;10;10;7;8;4;5;1;2
517;1;25;42096;2;tech professional;0;6;10;10;8;5;3;6;1;2
518;1;25;42096;2;tech professional;0;8;7;6;8;6;4;5;2;2
519;1;25;42096;2;tech professional;0;5;6;6;5;7;3;3;1;2
520;1;25;42096;2;tech professional;0;5;8;9;7;8;4;3;2;2
521;1;25;42096;2;tech professional;0;4;6;8;7;6;3;1;1;2
522;1;25;42096;2;tech professional;0;8;9;10;9;10;7;3;1;2
523;1;25;42096;2;tech professional;0;3;10;9;10;4;4;3;1;2
524;1;30;NA;2;law;0;5;5;5;5;5;NA;5;NA;2
525;1;30;NA;2;law;0;5;5;5;5;5;NA;5;NA;2
526;1;30;NA;2;law;0;8;8;8;8;8;NA;5;NA;2
527;1;30;NA;2;law;0;5;5;5;5;5;NA;5;NA;2
528;1;30;NA;2;law;1;5;5;5;5;5;NA;5;NA;2
529;1;30;NA;2;law;1;5;5;5;5;5;NA;5;NA;2
530;1;30;NA;2;law;1;8;8;8;8;8;NA;8;NA;2
531;1;30;NA;2;law;1;8;8;8;8;8;8;5;NA;2
532;1;30;NA;2;law;0;8;8;8;8;8;NA;8;NA;2
533;1;30;NA;2;law;0;10;10;10;10;10;NA;7;NA;2
534;1;30;NA;2;law;0;8;8;8;8;8;NA;8;NA;2
535;1;30;NA;2;law;0;10;10;10;10;10;NA;8;NA;2
536;1;30;NA;2;law;1;10;10;10;10;10;NA;8;NA;2
537;1;30;NA;2;law;1;10;10;10;10;10;NA;8;NA;2
538;1;30;NA;2;law;0;10;5;10;5;5;NA;NA;NA;2
539;1;30;NA;2;law;0;5;5;5;5;5;NA;NA;NA;2
540;1;30;NA;2;law;0;5;5;5;5;5;NA;NA;NA;2
541;1;30;NA;2;law;0;5;5;5;5;5;NA;NA;NA;2
542;1;30;NA;2;law;0;5;5;5;10;5;NA;NA;1;2
543;1;23;28891;2;Engineer;0;3;10;9;5;9;2;6;7;2
544;1;23;28891;2;Engineer;0;3;6;8;5;5;1;2;1;2
545;1;23;28891;2;Engineer;0;6;10;9;8;9;NA;8;8;2
546;1;23;28891;2;Engineer;0;7;6;7;9;8;2;3;1;2
547;1;23;28891;2;Engineer;1;8;9;7;7;5;NA;8;6;2
548;1;23;28891;2;Engineer;1;7;8;8;9;8;NA;7;4;2
549;1;23;28891;2;Engineer;1;8;9;8;9;8;NA;9;6;2
550;1;23;28891;2;Engineer;1;7;10;9;8;9;NA;8;6;2
551;1;23;28891;2;Engineer;0;3;8;7;5;8;NA;4;1;2
552;1;23;28891;2;Engineer;0;4;7;7;6;6;NA;6;2;2
553;1;23;28891;2;Engineer;0;8;7;8;2;9;NA;4;3;2
554;1;23;28891;2;Engineer;0;5;9;10;8;10;4;5;4;2
555;1;23;28891;2;Engineer;0;6;10;10;8;10;6;6;2;2
556;1;23;28891;2;Engineer;0;6;9;7;6;6;3;5;6;2
557;1;23;28891;2;Engineer;0;3;8;7;7;10;4;4;1;2
558;1;23;28891;2;Engineer;0;4;7;7;5;6;NA;4;3;2
559;1;23;28891;2;Engineer;0;4;8;9;6;4;NA;4;2;2
560;1;23;28891;2;Engineer;0;6;10;9;8;10;NA;8;5;2
561;1;23;28891;2;Engineer;0;4;9;8;6;6;5;6;2;2
562;1;24;NA;6;Academic;0;4;5;6;4;6;2;5;2;2
563;1;24;NA;6;Academic;0;4;5;5;3;5;1;5;2;2
564;1;24;NA;6;Academic;1;4;6;5;4;3;2;6;4;1
565;1;24;NA;6;Academic;0;5;5;6;4;7;2;5;5;2
566;1;24;NA;6;Academic;1;8;5;6;6;5;1;6;1;2
567;1;24;NA;6;Academic;1;6;5;7;5;5;2;5;4;2
568;1;24;NA;6;Academic;1;7;6;5;7;3;5;6;2;2
569;1;24;NA;6;Academic;0;5;6;6;4;7;6;5;2;2
570;1;24;NA;6;Academic;0;4;4;5;4;6;5;5;2;2
571;1;24;NA;6;Academic;0;3;4;7;3;7;1;3;2;2
572;1;24;NA;6;Academic;1;6;6;6;6;5;3;6;2;2
573;1;24;NA;6;Academic;0;5;6;7;4;4;3;6;1;2
574;1;24;NA;6;Academic;0;4;4;7;3;6;4;4;3;2
575;1;24;NA;6;Academic;0;6;5;5;6;7;2;6;2;2
576;1;24;NA;6;Academic;1;7;4;7;3;7;5;5;1;2
577;1;24;NA;6;Academic;1;6;5;5;4;5;4;5;4;2
578;1;24;NA;6;Academic;0;4;6;7;3;6;4;4;1;2
579;1;24;NA;6;Academic;0;4;6;7;6;7;2;5;2;2
580;1;24;NA;6;Academic;0;3;7;7;7;5;3;6;4;2
581;1;24;NA;1;academia;1;6;7;8;6;7;7;8;8;2
582;1;24;NA;1;academia;1;6;7;6;6;8;5;6;5;2
583;1;24;NA;1;academia;1;8;8;8;10;7;8;8;8;1
584;1;24;NA;1;academia;1;5;7;8;7;8;8;8;6;2
585;1;24;NA;1;academia;1;7;6;6;7;5;4;7;6;2
586;1;24;NA;1;academia;1;8;7;7;8;7;7;9;7;2
587;1;24;NA;1;academia;1;9;7;7;7;6;5;7;6;2
588;1;24;NA;1;academia;1;5;5;5;5;6;5;5;5;2
589;1;24;NA;1;academia;1;7;6;7;6;7;5;7;5;2
590;1;24;NA;1;academia;1;7;7;7;7;6;7;8;7;2
591;1;24;NA;1;academia;1;9;7;7;6;7;7;9;7;2
592;1;24;NA;1;academia;1;7;6;6;7;7;8;9;8;2
593;1;24;NA;1;academia;1;6;7;7;6;6;8;6;6;2
594;1;24;NA;1;academia;1;8;7;8;7;6;6;8;8;2
595;1;24;NA;1;academia;1;8;7;8;NA;8;6;8;7;2
596;1;24;NA;1;academia;1;7;7;7;5;6;7;9;8;2
597;1;24;NA;1;academia;1;5;5;6;5;7;5;6;5;2
598;1;24;NA;1;academia;1;7;6;6;7;6;5;7;6;2
599;1;24;NA;1;academia;1;8;5;5;5;5;4;5;5;2
600;1;28;NA;2;banker / academia;1;7;8;8;7;9;6;7;7;2
601;1;28;NA;2;banker / academia;1;7;7;7;5;6;5;6;5;2
602;1;28;NA;2;banker / academia;1;7;8;7;6;6;6;7;7;2
603;1;28;NA;2;banker / academia;1;6;6;6;6;5;5;5;6;2
604;1;28;NA;2;banker / academia;1;7;6;6;7;6;6;7;7;2
605;1;28;NA;2;banker / academia;1;7;6;8;7;6;7;8;7;2
606;1;28;NA;2;banker / academia;1;8;8;7;8;6;7;8;7;2
607;1;28;NA;2;banker / academia;1;7;7;7;6;6;6;8;7;2
608;1;28;NA;2;banker / academia;1;8;8;6;7;6;6;7;7;2
609;1;28;NA;2;banker / academia;1;6;6;6;6;6;5;6;6;2
610;1;28;NA;2;banker / academia;1;9;8;8;7;8;6;8;7;2
611;1;28;NA;2;banker / academia;1;9;8;8;8;8;7;7;7;2
612;1;28;NA;2;banker / academia;0;6;5;7;5;7;5;6;7;2
613;1;28;NA;2;banker / academia;1;7;7;7;7;7;7;7;7;2
614;1;28;NA;2;banker / academia;1;8;6;7;6;7;7;7;7;2
615;1;28;NA;2;banker / academia;1;7;7;8;7;7;7;7;7;2
616;1;28;NA;2;banker / academia;1;6;7;6;6;5;6;7;7;2
617;1;28;NA;2;banker / academia;1;6;6;7;9;7;7;7;7;2
618;1;28;NA;2;banker / academia;0;5;7;5;5;6;5;5;7;2
619;1;26;NA;2;banker;0;6;7;10;8;9;8;8;6;2
620;1;26;NA;2;banker;0;5;8;5;5;6;5;5;5;2
621;1;26;NA;2;banker;0;6;8;9;8;8;9;8;6;2
622;1;26;NA;2;banker;0;7;8;8;8;7;9;8;5;2
623;1;26;NA;2;banker;1;10;8;7;8;7;8;9.5;6;1
624;1;26;NA;2;banker;1;10;9;9;10;7;8;9.5;7;2
625;1;26;NA;2;banker;1;9;8;8;8;7;9;9.5;7;2
626;1;26;NA;2;banker;1;7;7;7;7;7;9;8;7;2
627;1;26;NA;2;banker;0;6;7;6;8;7;7;7;6;NA
628;1;26;NA;2;banker;0;6;8;8;9;8;6;7;5;2
629;1;26;NA;2;banker;1;9;6;7;6;7;8;8;5;2
630;1;26;NA;2;banker;1;8;9;8;7;10;7;8;7;2
631;1;26;NA;2;banker;0;6;8;7;8;8;8;7;5;2
632;1;26;NA;2;banker;1;7;7;7;9;8;7;8;6;2
633;1;26;NA;2;banker;1;8;8;8;6;9;8;8;5;2
634;1;26;NA;2;banker;0;6;7;8;6;9;7;6;4;2
635;1;26;NA;2;banker;0;6;8;9;8;9;7;7;4;2
636;1;26;NA;2;banker;1;8;8;8;10;8;7;8;5;2
637;1;26;NA;2;banker;0;6;8;7;9;7;6;8;5;2
638;1;30;NA;1;Academic;1;9;5;6;5;5;7;5;6;2
639;1;30;NA;1;Academic;1;NA;5;6;5;6;3;4;6;2
640;1;30;NA;1;Academic;1;5;6;6;4;7;4;6;5;2
641;1;30;NA;1;Academic;1;6;6;6;5;6;4;6;6;2
642;1;30;NA;1;Academic;1;6;7;5;5;5;2;6;5;2
643;1;30;NA;1;Academic;1;5;6;6;6;6;6;6;6;2
644;1;30;NA;1;Academic;1;7;5;6;6;4;5;7;6;2
645;1;30;NA;1;Academic;1;5;6;7;5;7;5;7;6;2
646;1;30;NA;1;Academic;0;5;6;5;6;7;2;6;5;NA
647;1;30;NA;1;Academic;0;9;5;6;3;6;3;6;6;2
648;1;30;NA;1;Academic;1;7;6;6;5;7;5;6;2;2
649;1;30;NA;1;Academic;1;5;7;7;6;5;5;6;4;2
650;1;30;NA;1;Academic;1;5;6;7;6;6;3;6;6;2
651;1;30;NA;1;Academic;1;5;6;7;7;7;6;6;6;2
652;1;30;NA;1;Academic;1;7;5;6;5;6;4;6;3;2
653;1;30;NA;1;Academic;1;6;6;6;5;8;4;5;6;2
654;1;30;NA;1;Academic;0;NA;3;8;4;6;3;4;4;2
655;1;30;NA;1;Academic;1;6;7;7;6;6;6;6;5;2
656;1;30;NA;1;Academic;1;3;7;6;5;5;6;5;6;2
657;1;22;NA;1;Music production;0;3;8;5;5;8;3;4;2;2
658;1;22;NA;1;Music production;0;4;6;6;5;NA;3;5;1;2
659;1;22;NA;1;Music production;0;4;6;6;4;3;3;3;2;2
660;1;22;NA;1;Music production;0;6;8;8;5;NA;3;5;3;2
661;1;22;NA;1;Music production;1;9;8;7;8;NA;5;8;7;2
662;1;22;NA;1;Music production;1;9;8;7;9;NA;8;9;8;2
663;1;22;NA;1;Music production;1;8;8;5;6;NA;7;7;6;2
664;1;22;NA;1;Music production;0;7;8;5;6;3;3;5;2;2
665;1;22;NA;1;Music production;0;6;8;9;5;9;3;5;7;2
666;1;22;NA;1;Music production;0;5;6;5;4;NA;3;4;4;2
667;1;22;NA;1;Music production;1;7;7;7;8;NA;NA;8;5;2
668;1;22;NA;1;Music production;0;5;6;8;5;8;3;4;3;2
669;1;22;NA;1;Music production;0;5;8;8;5;NA;3;5;5;2
670;1;22;NA;1;Music production;1;7;7;7;5;5;3;7;3;2
671;1;22;NA;1;Music production;0;7;7;8;5;5;4;6;6;2
672;1;22;NA;1;Music production;0;6;8;7;7;9;4;6;7;2
673;1;22;NA;1;Music production;0;3;6;6;5;4;4;4;3;2
674;1;22;NA;1;Music production;0;7;7;7;8;NA;6;8;4;2
675;1;22;NA;1;Music production;0;3;5;5;6;5;3;4;3;2
676;1;25;62635;1;Entrepreneur;0;6;7;8;4;6;4;6;6;2
677;1;25;62635;1;Entrepreneur;0;7;8;7;7;7;NA;7;4;2
678;1;25;62635;1;Entrepreneur;0;7;8;8;6;7;3;6;5;2
679;1;25;62635;1;Entrepreneur;1;7;7;6;5;6;7;7;4;2
680;1;25;62635;1;Entrepreneur;1;9;8;7;8;6;5;8;4;2
681;1;25;62635;1;Entrepreneur;1;9;8;7;7;7;8;8;6;2
682;1;25;62635;1;Entrepreneur;1;8;8;7;7;7;0;7;5;2
683;1;25;62635;1;Entrepreneur;1;7;8;8;7;6;NA;7;5;2
684;1;25;62635;1;Entrepreneur;1;7;8;8;7;6;5;7;5;2
685;1;25;62635;1;Entrepreneur;1;7;7;7;7;7;NA;7;6;2
686;1;25;62635;1;Entrepreneur;1;9;7;8;8;9;NA;8;4;2
687;1;25;62635;1;Entrepreneur;1;7;7;8;7;7;6;6;3;2
688;1;25;62635;1;Entrepreneur;1;7;7;8;8;8;7;8;6;2
689;1;25;62635;1;Entrepreneur;1;8;8;7;6;7;6;6;9;2
690;1;25;62635;1;Entrepreneur;1;8;8;10;5;6;5;7;4;2
691;1;25;62635;1;Entrepreneur;1;8;8;7;7;10;5;8;4;2
692;1;25;62635;1;Entrepreneur;0;6;8;8;6;8;3;7;4;2
693;1;25;62635;1;Entrepreneur;1;8;7;7;8;8;4;8;6;2
694;1;25;62635;1;Entrepreneur;0;7;8;7;8;4;5;7;4;2
695;1;27;12063;6;lawyer;0;5;8;8;NA;NA;NA;7;7;2
696;1;27;12063;6;lawyer;0;6;8;7;6;NA;NA;7;7;NA
697;1;27;12063;6;lawyer;0;5;NA;7;6;NA;NA;7;NA;2
698;1;27;12063;6;lawyer;1;7;NA;NA;9;NA;NA;8.5;7;2
699;1;27;12063;6;lawyer;1;7;NA;NA;NA;NA;NA;8;7;2
700;1;27;12063;6;lawyer;1;8;NA;NA;NA;NA;NA;8;7;2
701;1;27;12063;6;lawyer;1;8;NA;NA;7;NA;6;8;7;2
702;1;27;12063;6;lawyer;0;6;8;8;7;8;5;7;7;2
703;1;27;12063;6;lawyer;0;6;NA;NA;NA;NA;NA;7;7;2
704;1;27;12063;6;lawyer;0;6;NA;NA;NA;NA;NA;NA;NA;2
705;1;27;12063;6;lawyer;1;8;8;8;8;8;NA;7;8;1
706;1;27;12063;6;lawyer;1;NA;NA;NA;NA;NA;NA;7;7;2
707;1;27;12063;6;lawyer;0;6;8;8;8;8;5;7;7;2
708;1;27;12063;6;lawyer;1;7;7;NA;NA;9;NA;7;7;2
709;1;27;12063;6;lawyer;1;7;NA;NA;NA;NA;NA;7;7;2
710;1;27;12063;6;lawyer;0;7;NA;NA;NA;NA;NA;7;7;2
711;1;27;12063;6;lawyer;0;5;NA;NA;NA;NA;NA;7;7;2
712;1;27;12063;6;lawyer;1;NA;NA;NA;NA;NA;NA;7;8;1
713;1;27;12063;6;lawyer;0;NA;NA;NA;NA;NA;NA;8;NA;2
714;1;23;29809;1;Law;0;2;8;8;3;2;2;5;3;2
715;1;23;29809;1;Law;0;2;2;3;2;2;1;2;1;2
716;1;23;29809;1;Law;0;4;6;4;1;1;1;2;5;2
717;1;23;29809;1;Law;1;7;5;7;6;6;6;6;2;2
718;1;23;29809;1;Law;0;6;4;7;6;2;2;3;3;2
719;1;23;29809;1;Law;1;7;3;5;5;3;2;6;6;2
720;1;23;29809;1;Law;1;8;4;4;7;5;3;6;2;2
721;1;23;29809;1;Law;0;6;7;7;3;2;1;5;9;2
722;1;23;29809;1;Law;0;5;8;5;3;3;3;6;5;2
723;1;23;29809;1;Law;0;3;5;6;2;6;4;4;7;2
724;1;23;29809;1;Law;1;7;7;7;4;5;5;6;5;2
725;1;23;29809;1;Law;0;8;7;7;9;5;4;8;1;2
726;1;23;29809;1;Law;0;6;9;8;6;5;4;6;6;2
727;1;23;29809;1;Law;0;6;6;8;2;8;1;6;4;2
728;1;23;29809;1;Law;0;8;4;8;1;7;1;3;2;2
729;1;23;29809;1;Law;1;5;6;8;5;5;2;5;4;2
730;1;23;29809;1;Law;0;2;9;9;3;7;7;7;8;1
731;1;23;29809;1;Law;0;6;8;8;6;7;7;8;6;1
732;1;23;29809;1;Law;0;1;8;8;8;8;9;9;8;1
733;1;21;26482;1;Intellectual Property Attorney;0;6;6;8;6;7;6;6;3;2
734;1;21;26482;1;Intellectual Property Attorney;0;4;6;7;6;5;5;4;2;2
735;1;21;26482;1;Intellectual Property Attorney;0;7;7;6;6;6;5;5;2;2
736;1;21;26482;1;Intellectual Property Attorney;0;7;7;9;5;6;2;4;2;2
737;1;21;26482;1;Intellectual Property Attorney;1;8;7;7;7;6;6;7;3;2
738;1;21;26482;1;Intellectual Property Attorney;1;8;7;7;7;6;6;7;3;2
739;1;21;26482;1;Intellectual Property Attorney;1;8;7;7;6;6;7;7;3;2
740;1;21;26482;1;Intellectual Property Attorney;0;5;6;7;5;6;5;5;3;2
741;1;21;26482;1;Intellectual Property Attorney;0;5;7;6;7;5;5;5;4;2
742;1;21;26482;1;Intellectual Property Attorney;0;6;7;7;6;6;4;5;4;2
743;1;21;26482;1;Intellectual Property Attorney;1;8;8;8;6;7;5;7;2;1
744;1;21;26482;1;Intellectual Property Attorney;1;6;7;7;7;6;5;7;3;2
